ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Unnamed: 18
10191,32,100.0,8,4237.76,2003-11-20,shipped,4,11,2003,classic cars,s18_4721,"toms spezialitten, ltd",koln,Germany,pfalzheim,henriette,medium,
10211,41,100.0,7,5673.58,2004-01-15,shipped,1,1,2004,classic cars,s18_4721,auto canal petit,paris,France,perrier,dominique,medium,
10225,35,100.0,14,5260.15,2004-02-22,shipped,1,2,2004,classic cars,s18_4721,"vida sport, ltd",gensve,Switzerland,holz,michael,medium,
10238,44,100.0,8,6350.96,,shipped,2,4,2004,classic cars,s18_4721,danish wholesale imports,kobenhavn,Denmark,petersen,jytte,medium,
10252,26,100.0,4,3559.4,2004-05-26,shipped,2,5,2004,classic cars,s18_4721,auto canal petit,paris,France,perrier,dominique,medium,
10264,20,100.0,2,2410.6,2004-06-30,shipped,2,6,2004,classic cars,s18_4721,gifts4allages.com,boston,Usa,yoshido,juri,small,
10276,48,100.0,8,5713.92,,shipped,3,8,2004,classic cars,s18_4721,online mini collectables,brickhaven,Usa,barajas,miguel,medium,
10287,34,100.0,17,4300.32,2004-08-30,shipped,3,8,2004,classic cars,s18_4721,"vida sport, ltd",gensve,Switzerland,holz,michael,medium,
10299,49,100.0,2,7947.31,2004-09-30,shipped,3,9,2004,classic cars,s18_4721,"toys of finland, co.",helsinki,Finland,karttunen,matti,large,
10310,40,100.0,15,5356.8,2004-10-16,shipped,4,10,2004,classic cars,s18_4721,"toms spezialitten, ltd",koln,Germany,pfalzheim,henriette,medium,
10319,45,100.0,3,7901.1,,shipped,4,11,2004,classic cars,s18_4721,microscale inc.,nyc,Usa,kuo,kee,large,
10330,50,100.0,4,6101.0,2004-11-16,shipped,4,11,2004,classic cars,s18_4721,cruz & sons co.,makati city,Philippines,cruz,arnold,medium,
10342,38,100.0,11,6276.46,2004-11-24,shipped,4,11,2004,classic cars,s18_4721,"australian collectors, co.",melbourne,Australia,ferguson,peter,medium,
10355,25,100.0,2,4203.5,,shipped,4,12,2004,classic cars,s18_4721,euro shopping channel,madrid,Spain,freyre,diego,medium,
10363,28,58.18,13,1629.04,,shipped,1,1,2005,classic cars,s18_4721,suominen souveniers,espoo,Finland,suominen,kalle,small,
10378,49,67.14,8,3289.86,,shipped,1,2,2005,classic cars,s18_4721,euro shopping channel,madrid,Spain,freyre,diego,medium,
10390,49,100.0,3,6862.94,,shipped,1,3,2005,classic cars,s18_4721,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10110,42,61.29,9,2574.18,2003-03-18,shipped,1,3,2003,classic cars,s18_4933,"av stores, co.",manchester,Uk,ashworth,victoria,small,
10124,23,57.73,8,1327.79,2003-05-21,shipped,2,5,2003,classic cars,s18_4933,signal gift stores,las vegas,Usa,king,sue,small,
10148,29,81.25,2,2356.25,,shipped,3,9,2003,classic cars,s18_4933,"anna's decorations, ltd",north sydney,Australia,o'hara,anna,small,
10161,25,80.54,1,2013.5,2003-10-17,shipped,4,10,2003,classic cars,s18_4933,heintze collectables,aaarhus,Denmark,ibsen,palle,small,
10173,39,71.98,15,2807.22,,shipped,4,11,2003,classic cars,s18_4933,rovelli gifts,bergamo,Italy,rovelli,giovanni,small,
10182,44,69.84,12,3072.96,,shipped,4,11,2003,classic cars,s18_4933,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10193,25,76.26,16,1906.5,2003-11-21,shipped,4,11,2003,classic cars,s18_4933,"australian collectables, ltd",glen waverly,Australia,connery,sean,small,
10204,45,76.26,6,3431.7,,shipped,4,12,2003,classic cars,s18_4933,muscle machine inc,nyc,Usa,young,jeff,medium,
10213,25,83.39,2,2084.75,2004-01-22,shipped,1,1,2004,classic cars,s18_4933,"double decker gift stores, ltd",london,Uk,hardy,thomas,small,
10227,37,57.73,12,2136.01,,shipped,1,3,2004,classic cars,s18_4933,"saveley & henriot, co.",lyon,France,saveley,mary,small,
10241,30,66.99,4,2009.7,2004-04-13,shipped,2,4,2004,classic cars,s18_4933,mini caravy,strasbourg,France,citeaux,frederique,small,
10267,36,75.55,1,2719.8,,shipped,3,7,2004,classic cars,s18_4933,muscle machine inc,nyc,Usa,young,jeff,small,
10279,26,60.58,1,1575.08,,shipped,3,8,2004,classic cars,s18_4933,euro shopping channel,madrid,Spain,freyre,diego,small,
10288,23,73.41,7,1688.43,,shipped,3,9,2004,classic cars,s18_4933,handji gifts& co,singapore,Singapore,victorino,wendy,small,
10302,23,72.7,3,1672.1,,shipped,4,10,2003,classic cars,s18_4933,"uk collectables, ltd.",liverpool,Uk,devon,elizabeth,small,
10311,25,66.99,2,1674.75,2004-10-16,shipped,4,10,2004,classic cars,s18_4933,euro shopping channel,madrid,Spain,freyre,diego,small,
10332,21,100.0,3,3472.98,2004-11-17,shipped,4,11,2004,classic cars,s18_4933,"av stores, co.",manchester,Uk,ashworth,victoria,medium,
10344,26,63.43,5,1649.18,2004-11-25,shipped,4,11,2004,classic cars,s18_4933,marseille mini autos,marseille,France,lebihan,laurence,small,
10367,44,85.25,9,3751.0,,resolved,1,1,2005,classic cars,s18_4933,toys4grownups.com,pasadena,Usa,young,julie,medium,
10380,24,100.0,2,4536.0,2005-02-16,shipped,1,2,2005,classic cars,s18_4933,euro shopping channel,madrid,Spain,freyre,diego,medium,
10407,66,66.99,4,4421.34,2005-04-22,on hold,2,4,2005,classic cars,s18_4933,the sharp gifts warehouse,san jose,Usa,frick,sue,medium,
10420,36,57.73,7,2078.28,2005-05-29,in process,2,5,2005,classic cars,s18_4933,souveniers and things co.,chatswood,Australia,huxley,adrian,small,
10110,36,85.25,13,3069.0,2003-03-18,shipped,1,3,2003,classic cars,s24_1046,"av stores, co.",manchester,Uk,ashworth,victoria,medium,
10124,22,77.9,12,1713.8,2003-05-21,shipped,2,5,2003,classic cars,s24_1046,signal gift stores,las vegas,Usa,king,sue,small,
10148,25,60.26,6,1506.5,,shipped,3,9,2003,classic cars,s24_1046,"anna's decorations, ltd",north sydney,Australia,o'hara,anna,small,
10161,37,72.76,5,2692.12,2003-10-17,shipped,4,10,2003,classic cars,s24_1046,heintze collectables,aaarhus,Denmark,ibsen,palle,small,
10172,32,75.69,3,2422.08,,shipped,4,11,2003,classic cars,s24_1046,gift depot inc.,bridgewater,Usa,king,julie,small,
10182,47,74.22,16,3488.34,,shipped,4,11,2003,classic cars,s24_1046,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10192,37,69.82,4,2583.34,2003-11-20,shipped,4,11,2003,classic cars,s24_1046,online diecast creations co.,nashua,Usa,young,valarie,small,
10204,20,62.47,10,1249.4,,shipped,4,12,2003,classic cars,s24_1046,muscle machine inc,nyc,Usa,young,jeff,small,
10212,41,82.31,3,3374.71,2004-01-16,shipped,1,1,2004,classic cars,s24_1046,euro shopping channel,madrid,Spain,freyre,diego,medium,
10226,21,60.26,1,1265.46,2004-02-26,shipped,1,2,2004,classic cars,s24_1046,collectable mini designs co.,san diego,Usa,thompson,valarie,small,
10241,22,76.43,8,1681.46,2004-04-13,shipped,2,4,2004,classic cars,s24_1046,mini caravy,strasbourg,France,citeaux,frederique,small,
10267,40,80.1,5,3204.0,,shipped,3,7,2004,classic cars,s24_1046,muscle machine inc,nyc,Usa,young,jeff,medium,
10279,32,74.96,5,2398.72,,shipped,3,8,2004,classic cars,s24_1046,euro shopping channel,madrid,Spain,freyre,diego,small,
10288,36,66.14,11,2381.04,,shipped,3,9,2004,classic cars,s24_1046,handji gifts& co,singapore,Singapore,victorino,wendy,small,
10301,27,72.02,1,1944.54,,shipped,4,10,2003,classic cars,s24_1046,"norway gifts by mail, co.",oslo,Norway,klaeboe,jan,small,
10311,26,87.45,6,2273.7,2004-10-16,shipped,4,10,2004,classic cars,s24_1046,euro shopping channel,madrid,Spain,freyre,diego,small,
10321,30,70.55,3,2116.5,,shipped,4,11,2004,classic cars,s24_1046,fungiftideas.com,new bedford,Usa,benitez,violeta,small,
10332,23,56.84,4,1307.32,2004-11-17,shipped,4,11,2004,classic cars,s24_1046,"av stores, co.",manchester,Uk,ashworth,victoria,small,
10344,29,59.53,7,1726.37,2004-11-25,shipped,4,11,2004,classic cars,s24_1046,marseille mini autos,marseille,France,lebihan,laurence,small,
10367,21,60.37,10,1267.77,,resolved,1,1,2005,classic cars,s24_1046,toys4grownups.com,pasadena,Usa,young,julie,small,
10380,34,100.0,3,3441.82,2005-02-16,shipped,1,2,2005,classic cars,s24_1046,euro shopping channel,madrid,Spain,freyre,diego,medium,
10407,26,76.43,8,1987.18,2005-04-22,on hold,2,4,2005,classic cars,s24_1046,the sharp gifts warehouse,san jose,Usa,frick,sue,small,
10420,60,64.67,11,3880.2,2005-05-29,in process,2,5,2005,classic cars,s24_1046,souveniers and things co.,chatswood,Australia,huxley,adrian,medium,
10104,35,55.49,6,1942.15,2003-01-31,shipped,1,1,2003,classic cars,s24_1444,euro shopping channel,madrid,Spain,freyre,diego,small,
10115,47,69.36,2,3259.92,,shipped,2,4,2003,classic cars,s24_1444,classic legends inc.,nyc,Usa,hernandez,maria,medium,
10127,20,60.69,8,1213.8,,shipped,2,6,2003,classic cars,s24_1444,muscle machine inc,nyc,Usa,young,jeff,small,
10141,20,54.33,2,1086.6,,shipped,3,8,2003,classic cars,s24_1444,suominen souveniers,espoo,Finland,suominen,kalle,small,
10152,25,65.31,4,1632.75,2003-09-25,shipped,3,9,2003,classic cars,s24_1444,"australian gift network, co",south brisbane,Australia,calaghan,tony,small,
10165,25,69.36,9,1734.0,2003-10-22,shipped,4,10,2003,classic cars,s24_1444,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,small,
10176,27,68.78,8,1857.06,,shipped,4,11,2003,classic cars,s24_1444,l'ordine souveniers,reggio emilia,Italy,moroni,maurizio,small,
10184,31,60.11,3,1863.41,2003-11-14,shipped,4,11,2003,classic cars,s24_1444,"iberia gift imports, corp.",sevilla,Spain,roel,jose pedro,small,
10195,44,66.47,3,2924.68,2003-11-25,shipped,4,11,2003,classic cars,s24_1444,mini classics,white plains,Usa,frick,steve,small,
10207,49,46.82,4,2294.18,,shipped,4,12,2003,classic cars,s24_1444,diecast collectables,boston,Usa,franco,valarie,small,
10220,26,56.07,8,1457.82,,shipped,1,2,2004,classic cars,s24_1444,"clover collections, co.",dublin,Ireland,cassidy,dean,small,
10230,36,54.33,6,1955.88,2004-03-15,shipped,1,3,2004,classic cars,s24_1444,"blauer see auto, co.",frankfurt,Germany,keitel,roland,small,
10246,44,52.6,2,2314.4,,shipped,2,5,2004,classic cars,s24_1444,euro shopping channel,madrid,Spain,freyre,diego,small,
10259,28,46.82,1,1310.96,2004-06-15,shipped,2,6,2004,classic cars,s24_1444,handji gifts& co,singapore,Singapore,victorino,wendy,small,
10271,45,64.74,2,2913.3,2004-07-20,shipped,3,7,2004,classic cars,s24_1444,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10282,29,46.82,11,1357.78,2004-08-20,shipped,3,8,2004,classic cars,s24_1444,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10292,40,53.75,5,2150.0,,shipped,3,9,2004,classic cars,s24_1444,land of toys inc.,nyc,Usa,yu,kwai,small,
10305,45,61.85,2,2783.25,2004-10-13,shipped,4,10,2004,classic cars,s24_1444,marta's replicas co.,cambridge,Usa,hernandez,marta,small,
10314,44,53.18,11,2339.92,2004-10-22,shipped,4,10,2004,classic cars,s24_1444,heintze collectables,aaarhus,Denmark,ibsen,palle,small,
10324,25,69.16,14,1729.0,,shipped,4,11,2004,classic cars,s24_1444,vitachrome inc.,nyc,Usa,frick,michael,small,
10336,45,100.0,4,5972.4,2004-11-20,shipped,4,11,2004,classic cars,s24_1444,"la corne d'abondance, co.",paris,France,bertrand,marie,medium,
10349,48,47.4,4,2275.2,,shipped,4,12,2004,classic cars,s24_1444,muscle machine inc,nyc,Usa,young,jeff,small,
10358,44,60.76,14,2673.44,,shipped,4,12,2004,classic cars,s24_1444,euro shopping channel,madrid,Spain,freyre,diego,small,
10371,25,97.27,12,2431.75,2005-01-23,shipped,1,1,2005,classic cars,s24_1444,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10383,22,91.76,2,2018.72,2005-02-22,shipped,1,2,2005,classic cars,s24_1444,euro shopping channel,madrid,Spain,freyre,diego,small,
10394,31,50.29,2,1558.99,2005-03-15,shipped,1,3,2005,classic cars,s24_1444,euro shopping channel,madrid,Spain,freyre,diego,small,
10412,21,52.6,2,1104.6,,shipped,2,5,2005,classic cars,s24_1444,euro shopping channel,madrid,Spain,freyre,diego,small,
10425,55,46.82,1,2575.1,2005-05-31,in process,2,5,2005,classic cars,s24_1444,la rochelle gifts,nantes,France,labrune,janine,small,
10107,25,100.0,3,2845.75,2003-02-24,shipped,1,2,2003,motorcycles,s24_1578,land of toys inc.,nyc,Usa,yu,kwai,small,
10120,35,98.05,1,3431.75,2003-04-29,shipped,2,4,2003,motorcycles,s24_1578,"australian collectors, co.",melbourne,Australia,ferguson,peter,medium,
10134,35,93.54,3,3273.9,,shipped,3,7,2003,motorcycles,s24_1578,lyon souveniers,paris,France,da cunha,daniel,medium,
10145,43,95.8,7,4119.4,2003-08-25,shipped,3,8,2003,motorcycles,s24_1578,toys4grownups.com,pasadena,Usa,young,julie,medium,
10159,44,100.0,15,5355.68,,shipped,4,10,2003,motorcycles,s24_1578,corporate gift ideas co.,san francisco,Usa,brown,julie,medium,
10168,50,100.0,2,5747.5,2003-10-28,shipped,4,10,2003,motorcycles,s24_1578,technics stores inc.,burlingame,Usa,hirano,juri,medium,
10180,48,100.0,10,5355.36,,shipped,4,11,2003,motorcycles,s24_1578,daedalus designs imports,lille,France,rance,martine,medium,
10188,25,100.0,2,2535.75,2003-11-18,shipped,4,11,2003,motorcycles,s24_1578,herkku gifts,bergen,Norway,oeztan,veysel,small,
10201,39,100.0,3,4351.23,,shipped,4,12,2003,motorcycles,s24_1578,mini wheels co.,san francisco,Usa,murphy,julie,medium,
10211,25,90.16,15,2254.0,2004-01-15,shipped,1,1,2004,motorcycles,s24_1578,auto canal petit,paris,France,perrier,dominique,small,
10223,32,91.29,2,2921.28,2004-02-20,shipped,1,2,2004,motorcycles,s24_1578,"australian collectors, co.",melbourne,Australia,ferguson,peter,small,
10237,20,100.0,8,2299.0,,shipped,2,4,2004,motorcycles,s24_1578,vitachrome inc.,nyc,Usa,frick,michael,small,
10251,26,100.0,3,2637.18,2004-05-18,shipped,2,5,2004,motorcycles,s24_1578,tekni collectables inc.,newark,Usa,brown,william,small,
10263,42,100.0,3,4307.52,2004-06-28,shipped,2,6,2004,motorcycles,s24_1578,gift depot inc.,bridgewater,Usa,king,julie,medium,
10275,21,100.0,2,2153.76,2004-07-23,shipped,3,7,2004,motorcycles,s24_1578,la rochelle gifts,nantes,France,labrune,janine,small,
10285,34,100.0,7,3716.88,2004-08-27,shipped,3,8,2004,motorcycles,s24_1578,marta's replicas co.,cambridge,Usa,hernandez,marta,medium,
10299,47,100.0,10,5455.76,2004-09-30,shipped,3,9,2004,motorcycles,s24_1578,"toys of finland, co.",helsinki,Finland,karttunen,matti,medium,
10309,21,100.0,6,2650.62,2004-10-15,shipped,4,10,2004,motorcycles,s24_1578,baane mini imports,stavern,Norway,bergulfsen,jonas,small,
10318,48,100.0,2,6437.28,,shipped,4,11,2004,motorcycles,s24_1578,diecast classics inc.,allentown,Usa,yu,kyung,medium,
10329,30,87.78,7,2633.4,2004-11-15,shipped,4,11,2004,motorcycles,s24_1578,land of toys inc.,nyc,Usa,yu,kwai,small,
10339,27,84.39,10,2278.53,2004-11-23,shipped,4,11,2004,motorcycles,s24_1578,"tokyo collectables, ltd",minato-ku,Japan,shimamura,akiko,small,
10362,50,96.92,2,4846.0,,shipped,1,1,2005,motorcycles,s24_1578,technics stores inc.,burlingame,Usa,hirano,juri,medium,
10374,38,100.0,6,4197.1,,shipped,1,2,2005,motorcycles,s24_1578,"australian gift network, co",south brisbane,Australia,calaghan,tony,medium,
10389,45,100.0,1,4597.65,,shipped,1,3,2005,motorcycles,s24_1578,scandinavian gift ideas,boras,Sweden,larsson,maria,medium,
10403,46,100.0,8,5287.7,,shipped,2,4,2005,motorcycles,s24_1578,"uk collectables, ltd.",liverpool,Uk,devon,elizabeth,medium,
10417,35,100.0,3,3550.05,2005-05-13,disputed,2,5,2005,motorcycles,s24_1578,euro shopping channel,madrid,Spain,freyre,diego,medium,
10110,29,59.37,15,1721.73,2003-03-18,shipped,1,3,2003,classic cars,s24_1628,"av stores, co.",manchester,Uk,ashworth,victoria,small,
10123,50,59.87,1,2993.5,2003-05-20,shipped,2,5,2003,classic cars,s24_1628,atelier graphique,nantes,France,schmitt,carine,small,
10137,26,49.81,1,1295.06,,shipped,3,7,2003,classic cars,s24_1628,reims collectables,reims,France,henriot,paul,small,
10148,47,56.85,8,2671.95,,shipped,3,9,2003,classic cars,s24_1628,"anna's decorations, ltd",north sydney,Australia,o'hara,anna,small,
10161,23,53.33,7,1226.59,2003-10-17,shipped,4,10,2003,classic cars,s24_1628,heintze collectables,aaarhus,Denmark,ibsen,palle,small,
10172,34,42.76,5,1453.84,,shipped,4,11,2003,classic cars,s24_1628,gift depot inc.,bridgewater,Usa,king,julie,small,
10181,34,53.83,1,1830.22,,shipped,4,11,2003,classic cars,s24_1628,herkku gifts,bergen,Norway,oeztan,veysel,small,
10192,47,53.83,6,2530.01,2003-11-20,shipped,4,11,2003,classic cars,s24_1628,online diecast creations co.,nashua,Usa,young,valarie,small,
10204,45,49.81,12,2241.45,,shipped,4,12,2003,classic cars,s24_1628,muscle machine inc,nyc,Usa,young,jeff,small,
10212,45,53.33,5,2399.85,2004-01-16,shipped,1,1,2004,classic cars,s24_1628,euro shopping channel,madrid,Spain,freyre,diego,small,
10226,36,43.27,3,1557.72,2004-02-26,shipped,1,2,2004,classic cars,s24_1628,collectable mini designs co.,san diego,Usa,thompson,valarie,small,
10241,21,40.25,10,845.25,2004-04-13,shipped,2,4,2004,classic cars,s24_1628,mini caravy,strasbourg,France,citeaux,frederique,small,
10266,28,48.3,1,1352.4,,shipped,3,7,2004,classic cars,s24_1628,l'ordine souveniers,reggio emilia,Italy,moroni,maurizio,small,
10278,35,45.28,1,1584.8,,shipped,3,8,2004,classic cars,s24_1628,signal gift stores,las vegas,Usa,king,sue,small,
10288,50,52.32,13,2616.0,,shipped,3,9,2004,classic cars,s24_1628,handji gifts& co,singapore,Singapore,victorino,wendy,small,
10301,22,51.32,3,1129.04,,shipped,4,10,2003,classic cars,s24_1628,"norway gifts by mail, co.",oslo,Norway,klaeboe,jan,small,
10311,45,49.3,8,2218.5,2004-10-16,shipped,4,10,2004,classic cars,s24_1628,euro shopping channel,madrid,Spain,freyre,diego,small,
10321,48,42.26,5,2028.48,,shipped,4,11,2004,classic cars,s24_1628,fungiftideas.com,new bedford,Usa,benitez,violeta,small,
10332,20,87.96,5,1759.2,2004-11-17,shipped,4,11,2004,classic cars,s24_1628,"av stores, co.",manchester,Uk,ashworth,victoria,small,
10343,27,36.21,6,977.67,2004-11-24,shipped,4,11,2004,classic cars,s24_1628,reims collectables,reims,France,henriot,paul,small,
10367,38,38.5,11,1463.0,,resolved,1,1,2005,classic cars,s24_1628,toys4grownups.com,pasadena,Usa,young,julie,small,
10379,32,100.0,3,3970.56,,shipped,1,2,2005,classic cars,s24_1628,euro shopping channel,madrid,Spain,freyre,diego,medium,
10407,64,40.25,10,2576.0,2005-04-22,on hold,2,4,2005,classic cars,s24_1628,the sharp gifts warehouse,san jose,Usa,frick,sue,small,
10420,37,60.37,13,2233.69,2005-05-29,in process,2,5,2005,classic cars,s24_1628,souveniers and things co.,chatswood,Australia,huxley,adrian,small,
10106,28,88.63,4,2481.64,2003-02-17,shipped,1,2,2003,planes,s24_1785,rovelli gifts,bergamo,Italy,rovelli,giovanni,small,
10120,39,100.0,10,4651.53,2003-04-29,shipped,2,4,2003,planes,s24_1785,"australian collectors, co.",melbourne,Australia,ferguson,peter,medium,
10133,41,94.1,5,3858.1,2003-06-27,shipped,2,6,2003,planes,s24_1785,euro shopping channel,madrid,Spain,freyre,diego,medium,
10145,40,87.54,16,3501.6,2003-08-25,shipped,3,8,2003,planes,s24_1785,toys4grownups.com,pasadena,Usa,young,julie,medium,
10168,49,100.0,11,6433.7,2003-10-28,shipped,4,10,2003,planes,s24_1785,technics stores inc.,burlingame,Usa,hirano,juri,medium,
10210,27,98.48,9,2658.96,,shipped,1,1,2004,planes,s24_1785,osaka souveniers co.,osaka,Japan,kentary,mory,small,
10223,34,100.0,11,3608.76,2004-02-20,shipped,1,2,2004,planes,s24_1785,"australian collectors, co.",melbourne,Australia,ferguson,peter,medium,
10235,23,96.29,5,2214.67,,shipped,2,4,2004,planes,s24_1785,"royal canadian collectables, ltd.",tsawassen,Canada,lincoln,elizabeth,small,
10250,31,88.63,6,2747.53,,shipped,2,5,2004,planes,s24_1785,the sharp gifts warehouse,san jose,Usa,frick,sue,small,
10262,34,97.38,1,3310.92,2004-06-24,cancelled,2,6,2004,planes,s24_1785,euro shopping channel,madrid,Spain,freyre,diego,medium,
10275,25,95.2,11,2380.0,2004-07-23,shipped,3,7,2004,planes,s24_1785,la rochelle gifts,nantes,France,labrune,janine,small,
10284,22,100.0,3,2310.88,2004-08-21,shipped,3,8,2004,planes,s24_1785,"norway gifts by mail, co.",oslo,Norway,klaeboe,jan,small,
10297,32,100.0,6,4061.76,2004-09-16,shipped,3,9,2004,planes,s24_1785,"clover collections, co.",dublin,Ireland,cassidy,dean,medium,
10308,31,100.0,9,3493.7,2004-10-15,shipped,4,10,2004,planes,s24_1785,mini classics,white plains,Usa,frick,steve,medium,
10316,25,100.0,1,2872.25,,shipped,4,11,2004,planes,s24_1785,giftsbymail.co.uk,cowes,Uk,bennett,helen,small,
